dist,type,name,location,lng,lat,org,seat,a,b,c,d,dis,par
北投區,觀光遊憩,陽明山國家公園(署),臺北市北投區小油坑地質景觀區遊客服務中心,121.546587,25.155082,營建署陽明山國家公園管理處,22,22,0,0,0,7,3
北投區,觀光遊憩,關渡水岸公園,臺北市北投區知行路360號,121.463954,25.117703,臺北市政府工務局水利工程處關渡水岸公園,2,0,2,0,0,1,0
北投區,文化育樂場所,北投運動中心,臺北市北投區石牌路一段39巷100號,121.509768,25.116473,建中工程股份有限公司,9,0,9,0,0,1,0
北投區,觀光遊憩,洲美運動公園,臺北市北投區洲美街271號,121.500605,25.109979,洲美運動公園,4,0,4,0,0,0,0
北投區,觀光遊憩,陽明山中山樓(署),臺北市北投區陽明路二段15號,121.552778,25.155614,國立台灣圖書館陽明山中山樓管理所,6,6,0,0,0,0,1
北投區,文化育樂場所,北投溫泉博物館,臺北市北投區中山路2號,121.507267,25.136785,北投溫泉博物館,1,1,0,0,0,0,0
北投區,觀光遊憩,凱達格蘭文化館,臺北市北投區中山路3-1號,121.505443,25.137163,凱達格蘭文化館,17,17,0,0,0,1,0
北投區,觀光遊憩,關渡自然公園,臺北市北投區關渡路55號,121.469241,25.119413,關渡自然公園管理處(社團法人台北市野鳥學會),7,5,2,0,0,3,0
北投區,觀光遊憩,地熱谷,臺北市北投區中山路30-1號北投公園地熱谷,121.510819,25.137575,臺北自來水事業處陽明營業分處,2,0,2,0,0,0,0
北投區,觀光遊憩,北投梅庭,臺北市北投區中山路6號,121.508200,25.136800,北投梅庭,3,3,0,0,0,1,0
北投區,加油站,中油北投加油站,臺北市北投區承德路七段384號,121.502165,25.119311,臺灣中油股份有限公司北投加油站,3,3,0,0,0,1,0
北投區,加油站,中油北投中央北路加油站,臺北市北投區中央北路四段584號,121.466300,25.127079,臺灣中油股份有限公司北投中央北路站,1,0,1,0,0,1,1
北投區,加油站,中油百齡四路加油站,臺北市北投區承德路六段427號,121.511364,25.108005,臺灣中油股份有限公司百齡四路加油加氣站,3,3,0,0,0,1,0
北投區,加油站,車容坊加油站大業站,臺北市北投區大度路2號,121.498887,25.121566,車容坊股份有限公司車容坊加油站大業站,2,0,2,0,0,0,0
北投區,加油站,關渡大業路加油站,臺北市北投區大業路157號,121.498572,25.124701,關渡大業路加油站,3,0,3,0,0,2,0
北投區,加油站,石牌加油站,臺北市北投區承德路七段139號,121.508657,25.112520,石牌加油站,3,1,2,0,0,1,0
北投區,加油站,台亞承德加油站,臺北市北投區承德路七段303號,121.504031,25.116722,台亞石油份有限公司承德加油站,3,0,3,0,0,1,0
北投區,加油站,溫馨加氣站,臺北市北投區承德路六段359號,121.511686,25.106498,溫馨加氣站,1,0,1,0,0,1,0
北投區,公園,陽明山公園(署),臺北市北投區陽明山,121.540139,25.156931,公園路燈工程管理處陽明公園管理所,25,25,0,0,0,12,2
北投區,公園,北投公園1號,臺北市北投區中山路2號旁,121.507267,25.136785,公園路燈工程管理處陽管所北投1號公園,3,0,3,0,0,1,0
北投區,公園,石牌公園,臺北市北投區石牌路一段39巷,121.510291,25.116297,公園路燈工程管理處石牌公園,3,0,3,0,0,2,0
北投區,公園,復興公園,臺北市北投區中和街200號,121.503278,25.139322,公園路燈工程管理處陽明山公園管理所復興公園,7,0,7,0,0,2,0
北投區,公園,奇岩一號公園,臺北市北投區三合街一段與磺港路交叉口,121.503862,25.126747,奇岩一號公園,3,0,3,0,0,1,0
北投區,公園,奇岩二號公園,臺北市北投區三合街一段與磺港路交叉口,121.503862,25.126747,奇岩二號公園,3,0,3,0,0,1,0
北投區,公園,磺港公園,臺北市北投區磺港路大興街口,121.504101,25.130701,陽明山管理所磺港公園,2,0,2,0,0,0,0
北投區,公園,丹鳳公園,臺北市北投區公館路255巷19弄20號前,121.510016,25.126481,臺北市公園路燈管理處陽明所,3,3,0,0,0,1,0
北投區,公園,洲美蜆仔港公園,臺北市北投區承德路六段329號,121.512047,25.102065,臺北市公園路燈管理處,3,3,0,0,0,1,0
北投區,公園,嗄嘮別公園,臺北市北投區中央北路三段40巷,121.485434,25.138444,臺北市公園路燈管理處陽明山管理所,3,0,3,0,0,1,0
北投區,公園,北投福星公園,臺北市北投區文林北路225號,121.512297,25.109071,工務局公園路燈工程管理處,3,0,3,0,0,0,1
北投區,公園,立農公園,臺北市北投區立農街22巷1弄旁,121.503703,25.118413,公園路燈工程管理處陽明山公園管理所立農公園,3,1,2,0,0,1,0
北投區,公園,東華公園,臺北市北投區東華街二段300巷附近花架旁,121.505420,25.122014,公園路燈工程管理處陽明山公園管理所東華公園,3,3,0,0,0,1,0
北投區,公園,北投公園2號(溫泉親水公園),臺北市北投區中山路6號,121.508293,25.136894,公園路燈工程管理處陽明山公園管理所北投公園2號(溫泉親水公園),3,3,0,0,0,1,0
北投區,公園,北投七星公園233,臺北市北投區七星街3號,121.504128,25.136564,公園路燈工程管理處陽明山公園管理所北投七星公園233,3,1,2,0,0,1,0
北投區,公園,洲美公園,臺北市北投區福美路199號,121.505584,25.100280,臺北市公園路燈管理處陽明山管理所,4,4,0,0,0,1,1
北投區,市場,公有北投中繼市場(署),臺北市北投區磺港路33號,121.502691,25.132672,臺北市市場處公有北投市場,6,1,5,0,0,2,0
北投區,市場,自強綜合市場(署),臺北市北投區自強街125號,121.515740,25.111092,自強市場自治管理委員會,2,0,2,0,0,0,0
北投區,綜合零售賣場,統一超商臺北市德致門市,臺北市北投區明德路87號89號1樓,121.518749,25.108960,統一超商股份有限公司臺北市德致門市,1,0,1,0,0,0,0
北投區,綜合零售賣場,統一超商臺北市統勝門市,臺北市北投區自強街82號,121.514648,25.110590,統一超商股份有限公司臺北市統勝門市,1,0,1,0,0,1,0
北投區,綜合零售賣場,統一超商臺北市擎天崗門市,臺北市北投區湖山路一段14-1號,121.547285,25.152388,統一超商股份有限公司臺北市擎天崗門市,1,0,1,0,0,0,0
北投區,宗教,忠義行天宮,臺北市北投區中央北路四段18巷底,121.477470,25.137486,臺北市行天宮北投分宮忠義廟,3,3,0,0,0,1,0
北投區,宗教,關渡宮,臺北市北投區知行路360號,121.463954,25.117703,財團法人臺北市關渡宮,5,0,5,0,0,1,0
北投區,宗教,關渡玉女宮,臺北市北投區大度路三段301巷222號,121.463939,25.117540,臺北市關渡玉女宮,2,0,2,0,0,0,0
北投區,宗教,北投區慈生宮,臺北市北投區立農街一段321號,121.507008,25.119554,財團法人臺北市北投區慈生宮,2,0,2,0,0,0,0
北投區,宗教,北投慈后宮,臺北市北投區清江路169號,121.501986,25.128234,財團法人台北市北投慈后宮,1,0,1,0,0,0,0
北投區,宗教,明山宮,臺北市北投區行義路115號,121.529035,25.127917,明山宮,1,0,1,0,0,0,0
北投區,宗教,五福宮,臺北市北投區行義路1號,121.525892,25.123984,財團法人陽明山五福宮,1,0,1,0,0,0,0
北投區,機關,北投區戶政事務所,臺北市北投區新市街30號,121.502691,25.132672,臺北市北投區戶政事務所,3,3,0,0,0,0,0
北投區,機關,臺北市稅捐稽徵處北投分處,臺北市北投區新市街30號,121.502691,25.132672,臺北市稅捐稽徵處北投分處,1,1,0,0,0,0,0
北投區,機關,國稅局北投稽徵所,臺北市北投區新市街30號3樓,121.502691,25.132672,財政部臺北國稅局北投稽徵所,1,1,0,0,0,0,0
北投區,機關,北投區文化區民活動中心,臺北市北投區文化三路5號,121.497095,25.137234,臺北市北投區公所文化區民活動中心,4,0,4,0,0,0,0
北投區,機關,臺北市立圖書館清江分館,臺北市北投區公館路198號3樓,121.507350,25.127735,臺北市立圖書館清江分館,3,3,0,0,0,1,0
北投區,機關,北投區健康服務中心,臺北市北投區石牌路二段111號1樓,121.517118,25.118031,臺北市北投區健康服務中心,2,2,0,0,0,0,0
北投區,機關,北投區公所,臺北市北投區新市街30號,121.502691,25.132672,臺北市北投區公所,3,3,0,0,0,0,0
北投區,機關,臺北市立圖書館稻香分館,臺北市北投區稻香路81號樓,121.489538,25.140952,臺北市立圖書館稻香分館,9,9,0,0,0,3,1
北投區,機關,臺北市立圖書館北投分館,臺北市北投區光明路251號,121.506296,25.136298,臺北市立圖書館北投分館,7,7,0,0,0,2,0
北投區,機關,臺北市立圖書館秀山閱覽室,臺北市北投區中和街534號6樓,121.493039,25.145502,臺北市立圖書館秀山閱覽室,4,4,0,0,0,1,0
北投區,機關,臺北市立浩然敬老院,臺北市北投區知行路75號,121.467715,25.118252,臺北市立浩然敬老院,4,2,2,0,0,2,0
北投區,機關,大屯派出所,臺北市北投區中和街534號,121.493039,25.145502,臺北市政府警察局 大屯派出所,1,0,1,0,0,1,0
北投區,機關,公園派出所,臺北市北投區紗帽路110號,121.548669,25.148815,臺北市政府警察局 公園派出所,1,0,1,0,0,0,0
北投區,機關,永明派出所,臺北市北投區石牌路二段101號,121.516946,25.117929,臺北市政府警察局 永明派出所,1,1,0,0,0,0,0
北投區,機關,石牌派出所,臺北市北投區文林北路296號,121.512464,25.109948,臺北市政府警察局 石牌派出所,1,0,1,0,0,0,0
北投區,機關,光明派出所,臺北市北投區泉源路14號,121.504243,25.137370,臺北市政府警察局 光明派出所,1,0,1,0,0,0,0
北投區,機關,竹子湖派出所,臺北市北投區竹子湖路16號,121.540228,25.167615,臺北市政府警察局 竹子湖派出所,1,1,0,0,0,0,0
北投區,機關,奇岩派出所,臺北市北投區公館路209巷11號,121.507908,25.127770,臺北市政府警察局 奇岩派出所,1,0,1,0,0,0,0
北投區,機關,長安派出所,臺北市北投區中央北路一段1號,121.501256,25.133263,臺北市政府警察局 長安派出所,1,1,0,0,0,0,0
北投區,機關,關渡派出所,臺北市北投區大度路三段305號,121.466010,25.123159,臺北市政府警察局 關渡派出所,1,0,1,0,0,0,0
北投區,機關,臺北市立圖書館吉利分館,臺北市北投區立農街一段366號5樓,121.508385,25.119306,臺北市立圖書館吉利分館,9,6,3,0,0,3,0
北投區,機關,臺北市立圖書館永明民眾閱覽室,臺北市北投區石牌路二段115號7樓,121.517176,25.118068,臺北市立圖書館永明民眾閱覽室,4,3,1,0,0,1,0
北投區,機關,臺北市立圖書館石牌分館,臺北市北投區明德路208巷5號3-8樓,121.522660,25.113177,臺北市立圖書館石牌分館,14,14,0,0,0,0,0
北投區,機關,北投焚化廠觀景樓,臺北市北投區洲美街271號,121.500605,25.109979,臺北市政府環境保護局北投垃圾焚化廠,2,0,2,0,0,0,0
北投區,連鎖餐飲店,麥當勞台北石牌店,"臺北市北投區石牌路二段126號1,2,3,4樓",121.517400,25.117891,台灣麥當勞餐廳股份有限公司台北石牌分公司,1,1,0,0,0,0,0
北投區,連鎖餐飲店,肯德基北投光明分公司,"臺北市北投區泉源路3-1號1,2,3樓",121.504150,25.136727,怡和餐飲股份有限公司北投光明分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,摩斯漢堡北投店,臺北市北投區中央北路一段42號之1號1樓,121.500793,25.134052,安心食品服務股份有限公司北投光明分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,麥當勞台北中央店,臺北市北投區中央北路四段532號1樓,121.467819,25.128067,台灣麥當勞餐廳股份有限公司台北中央分公司,1,1,0,0,0,0,0
北投區,連鎖餐飲店,麥當勞台北承德二店,臺北市北投區承德路七段262號,121.505788,25.116128,台灣麥當勞餐廳股份有限公司台北承德Ⅱ分公司,3,3,0,0,0,1,0
北投區,連鎖餐飲店,吉野家光明店,臺北市北投區光明路223之1號,121.504119,25.136499,台灣吉野家股份有限公司吉野家光明店,1,0,1,0,0,0,0
北投區,連鎖餐飲店,北投焚化廠空中旋轉餐廳,臺北市北投區洲美街271號,121.500605,25.109979,北投焚化廠空中旋轉餐廳,4,0,4,0,0,0,0
北投區,連鎖餐飲店,麥當勞台北北投店,"臺北市北投區光明路218-3號1,2,3樓",121.504330,25.136228,台灣麥當勞餐廳股份有限公司台北光明路分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,摩斯漢堡捷運石牌店,臺北市北投區石牌路一段174號1樓,121.513702,25.114481,安心食品服務股份有限公司石牌捷運分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,拿坡里天母店,臺北市北投區天母西路109號,121.523530,25.118943,拿帕里股份有限公司天母分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,頂呱呱光明店,臺北市北投區光明路218-2號1樓,121.504261,25.136233,吟桂股份有限公司北投分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,統一星巴克光明門市,臺北市北投區光明路218-4號,121.504390,25.136233,統一星巴克股份有限公司光明門市,1,1,0,0,0,1,0
北投區,連鎖餐飲店,摩斯漢堡北投光明店,臺北市北投區光明路212號,121.503961,25.136135,安心食品服務股份有限公司北投光明分公司,1,0,1,0,0,0,0
北投區,連鎖餐飲店,統一星巴克石牌門市,臺北市北投區石牌路二段74號,121.514025,25.117252,統一星巴克股份有限公司石牌門市,1,0,1,0,0,0,0
北投區,連鎖餐飲店,吉野家石牌店,臺北市北投區石牌路二段79號,121.514025,25.117252,台灣吉野家股份有限公司石牌分公司,1,0,1,0,0,0,0
北投區,機關,北投13號,臺北市北投區青天宮前(復興三路526號對面),121.500605,25.160067,臺北市政府環境保護局,1,0,1,0,0,0,0
北投區,機關,北投15號,臺北市北投區秀山路85巷72號貴子坑水土保持園區旁登山步道上650公尺處,121.494041,25.153424,臺北市政府環境保護局,1,0,1,0,0,0,0
北投區,機關,北投1號,臺北市北投區竹子湖16號邊竹子湖派出所旁登山步道口,121.540234,25.167304,臺北市政府環境保護局,1,0,1,0,0,0,0
北投區,機關,北投3號,臺北市北投區光明路131巷25號邊(七虎新村籃球場旁),121.501083,25.134397,臺北市政府環境保護局,1,0,1,0,0,0,0
北投區,機關,北投16號,臺北市北投區竹子湖路33號旁,121.533323,25.172912,臺北市政府環境保護局,1,0,1,0,0,1,0
北投區,醫院,三軍總醫院北投分院　　　　,臺北市北投區新民路60號,121.509775,25.139818,三軍總醫院北投分院,3,3,0,0,0,1,0
北投區,醫院,振興醫院,臺北市北投區振興街45號,121.522602,25.117544,振興醫療財團法人振興醫院,18,6,12,0,0,2,0
北投區,醫院,臺北榮民總醫院　　　　　,臺北市北投區石牌路二段201號,121.520082,25.119349,臺北榮民總醫院,117,96,21,0,0,16,22
北投區,醫院,臺北市立關渡醫院,臺北市北投區知行路225巷12號,121.466386,25.120304,臺北市立關渡醫院,16,6,10,0,0,0,0
北投區,醫院,和信治癌中心醫院,臺北市北投區立德路125號,121.472414,25.128283,醫療財團法人辜公亮基金會和信治癌中心醫院,10,10,0,0,0,0,0
北投區,醫院,聯合醫院陽明院區北投門診部,臺北市北投區新市街30號5樓,121.502399,25.132672,臺北市聯合醫院陽明院區北投門診部,2,2,0,0,0,0,0
北投區,醫院,三軍總醫院中和街門診部,臺北市北投區中和街250號,121.501204,25.139724,三軍總醫院北投分院附設民眾診療服務處中和街門診部,3,3,0,0,0,1,0
松山區,交通,偶戲博物館地下停車場,臺北市松山區市民大道五段99號B1,121.561325,25.047790,偶戲博物館地下停車場,1,0,1,0,0,0,0
松山區,交通,西松高中地下停車場,臺北市松山區健康路325巷19弄1號B1,121.566071,25.055976,西松高中地下停車場,1,1,0,0,0,0,0
松山區,交通,松山機場,臺北市松山區敦化北路340-9號,121.551513,25.063666,交通部民航局臺北國際航空站,22,22,0,0,0,5,15
松山區,交通,八德立體停車場,臺北市松山區八德路四段568號,121.572071,25.049758,八德立體停車場(夜),9,9,0,0,0,1,4
